ID,Trip_Order,Total_Duration_POI,Trip_Start_Time,Trip_End_Time,Total_Trip_Duration
'02031,"('Lake_macdonald_lodge', 'Logan_pass_parking', 'Logan_pass_VC', 'Logan_pass_parking', 'Jackson_glac_overlook', 'Gunsight_pass_trailhead', 'Rising_sun', 'Many_glacier_trail', 'Rising_sun', 'Sun_point_parking', 'Lunch_creek_parking', 'Moose_country', 'Lake_macdonald_lodge')",18348.0,2023-07-05 07:54:28,2023-07-05 18:17:24,622.9333333333333
'02061,"('Trail_of_Cedars', 'Avalanche_trail', 'Trail_of_Cedars', 'Apgar_village', 'Apgar_VC_parking', 'Apgar_VC')",26942.0,2023-07-05 09:14:40,2023-07-05 19:02:40,588.0
'02081,"('Apgar_VC_parking', 'Red_rock', 'Big_bend', 'Logan_pass_parking', 'Sun_point_parking', 'St_mary_VC_parking')",12705.0,2023-07-05 07:17:12,2023-07-05 14:27:57,430.75
'02091,"('Apgar_VC_parking', 'Apgar_village', 'Lake_macdonald_lodge', 'Moose_country', 'Logan_pass_parking', 'Logan_pass_VC', 'Logan_pass_parking', 'Jackson_glac_overlook', 'Rising_sun', 'Sun_point_parking', 'Logan_pass_parking', 'Big_bend', 'Lake_macdonald_lodge', 'Apgar_VC_parking')",12345.0,2023-07-05 07:44:47,2023-07-05 15:38:02,473.25
'02101,"('Apgar_VC_parking', 'Logan_pass_parking', 'Hidden_lake_overlook', 'Logan_pass_VC', 'Logan_pass_parking', 'St_mary_VC_parking')",5940.0,2023-07-05 08:07:35,2023-07-05 23:22:02,914.45
'02111,"('Apgar_VC_parking', 'Apgar_VC', 'Apgar_village', 'Lake_macdonald_lodge', 'Moose_country', 'Logan_pass_parking', 'Logan_pass_VC', 'Logan_pass_parking', 'Jackson_glac_overlook', 'Rising_sun', 'Sun_point_parking', 'Sun_point_nature_trail', 'Sun_point_parking', 'Logan_pass_parking', 'Lake_macdonald_lodge', 'Apgar_VC_parking')",13710.0,2023-07-05 07:21:58,2023-07-05 15:32:43,490.75
'02141,"('Logan_pass_parking', 'Hidden_lake_overlook', 'Logan_pass_VC', 'Loop_highline_grinnell_glac', 'Logan_pass_VC', 'Logan_pass_parking', 'Red_rock')",10905.0,2023-07-05 09:51:50,2023-07-05 13:51:20,239.5
'02161,"('Moose_country', 'Logan_pass_VC', 'Logan_pass_parking', 'Jackson_glac_overlook', 'Sun_point_parking')",6281.0,2023-07-05 09:30:11,2023-07-05 12:16:17,166.1
'02171,"('Avalanche_parking', 'Trail_of_Cedars', 'Avalanche_trail', 'Trail_of_Cedars', 'Avalanche_parking')",22439.0,2023-07-05 08:22:44,2023-07-05 15:19:14,416.5
'02181,"('Apgar_VC_parking', 'Apgar_VC', 'Lake_macdonald_lodge', 'Logan_pass_parking', 'Jackson_glac_overlook', 'Wild_goose_island', 'Many_glacier_trail', 'Sun_point_parking', 'Logan_pass_parking', 'Apgar_VC_parking', 'Apgar_village', 'Apgar_VC')",33018.0,2023-07-05 07:32:05,2023-07-06 00:32:08,1020.05
